SUBJID_tissue	SMTSD	Subject_id
GTEX-14JG6_Uterus	Uterus	GTEX-14JG6
GTEX-14JG6_Esophagus	Esophagus	GTEX-14JG6
GTEX-14JG6_Stomach	Stomach	GTEX-14JG6
GTEX-14JG6_Thyroid	Thyroid	GTEX-14JG6
GTEX-14JG6_Skin	Skin	GTEX-14JG6
GTEX-14JG6_Colon	Colon	GTEX-14JG6
GTEX-14JG6_Nerve	Nerve	GTEX-14JG6
GTEX-14JG6_Blood_Vessel	Blood_Vessel	GTEX-14JG6
GTEX-14JG6_Muscle	Muscle	GTEX-14JG6
GTEX-14JIY_Blood	Blood	GTEX-14JIY
GTEX-14JIY_Brain	Brain	GTEX-14JIY
GTEX-14JIY_Skin	Skin	GTEX-14JIY
GTEX-14JIY_Muscle	Muscle	GTEX-14JIY
GTEX-14JIY_Adipose_Tissue	Adipose_Tissue	GTEX-14JIY
GTEX-14JIY_Esophagus	Esophagus	GTEX-14JIY
GTEX-14JIY_Heart	Heart	GTEX-14JIY
GTEX-14JIY_Thyroid	Thyroid	GTEX-14JIY
GTEX-14JIY_Lung	Lung	GTEX-14JIY
GTEX-14JIY_Salivary_Gland	Salivary_Gland	GTEX-14JIY
GTEX-14JIY_Colon	Colon	GTEX-14JIY
GTEX-14LLW_Blood	Blood	GTEX-14LLW
GTEX-14LLW_Brain	Brain	GTEX-14LLW
GTEX-14LLW_Skin	Skin	GTEX-14LLW
GTEX-14LLW_Adipose_Tissue	Adipose_Tissue	GTEX-14LLW
GTEX-14LLW_Nerve	Nerve	GTEX-14LLW
GTEX-14LLW_Muscle	Muscle	GTEX-14LLW
GTEX-14LLW_Breast	Breast	GTEX-14LLW
GTEX-14LLW_Lung	Lung	GTEX-14LLW
GTEX-14LLW_Pituitary	Pituitary	GTEX-14LLW
GTEX-14LZ3_Blood	Blood	GTEX-14LZ3
GTEX-14LZ3_Brain	Brain	GTEX-14LZ3
GTEX-14LZ3_Skin	Skin	GTEX-14LZ3
GTEX-14LZ3_Muscle	Muscle	GTEX-14LZ3
GTEX-14LZ3_Lung	Lung	GTEX-14LZ3
GTEX-14LZ3_Pituitary	Pituitary	GTEX-14LZ3
GTEX-14PHW_Blood	Blood	GTEX-14PHW
GTEX-14PHW_Brain	Brain	GTEX-14PHW
GTEX-14PHW_Skin	Skin	GTEX-14PHW
GTEX-14PHW_Nerve	Nerve	GTEX-14PHW
GTEX-14PHW_Esophagus	Esophagus	GTEX-14PHW
GTEX-14PHW_Adipose_Tissue	Adipose_Tissue	GTEX-14PHW
GTEX-14PHW_Uterus	Uterus	GTEX-14PHW
GTEX-14PHW_Thyroid	Thyroid	GTEX-14PHW
GTEX-14PHX_Liver	Liver	GTEX-14PHX
GTEX-14PHX_Heart	Heart	GTEX-14PHX
GTEX-14PHX_Esophagus	Esophagus	GTEX-14PHX
GTEX-14PHX_Stomach	Stomach	GTEX-14PHX
GTEX-14PHX_Colon	Colon	GTEX-14PHX
GTEX-14PHX_Testis	Testis	GTEX-14PHX
GTEX-14PHX_Adipose_Tissue	Adipose_Tissue	GTEX-14PHX
GTEX-14PHX_Pancreas	Pancreas	GTEX-14PHX
GTEX-14PHX_Skin	Skin	GTEX-14PHX
GTEX-14PHX_Nerve	Nerve	GTEX-14PHX
GTEX-14PHY_Blood	Blood	GTEX-14PHY
GTEX-14PHY_Heart	Heart	GTEX-14PHY
GTEX-14PHY_Lung	Lung	GTEX-14PHY
GTEX-14PHY_Esophagus	Esophagus	GTEX-14PHY
GTEX-14PHY_Stomach	Stomach	GTEX-14PHY
GTEX-14PHY_Adipose_Tissue	Adipose_Tissue	GTEX-14PHY
GTEX-14PHY_Pancreas	Pancreas	GTEX-14PHY
GTEX-14PHY_Skin	Skin	GTEX-14PHY
GTEX-14PHY_Breast	Breast	GTEX-14PHY
GTEX-14PHY_Nerve	Nerve	GTEX-14PHY
GTEX-14PHY_Blood_Vessel	Blood_Vessel	GTEX-14PHY
GTEX-14PII_Blood	Blood	GTEX-14PII
GTEX-14PII_Skin	Skin	GTEX-14PII
GTEX-14PII_Adipose_Tissue	Adipose_Tissue	GTEX-14PII
GTEX-14PII_Nerve	Nerve	GTEX-14PII
GTEX-14PII_Blood_Vessel	Blood_Vessel	GTEX-14PII
GTEX-14PII_Muscle	Muscle	GTEX-14PII
GTEX-14PII_Thyroid	Thyroid	GTEX-14PII
GTEX-14PII_Heart	Heart	GTEX-14PII
GTEX-14PJ2_Blood	Blood	GTEX-14PJ2
GTEX-14PJ2_Adipose_Tissue	Adipose_Tissue	GTEX-14PJ2
GTEX-14PJ2_Muscle	Muscle	GTEX-14PJ2
GTEX-14PJ2_Skin	Skin	GTEX-14PJ2
GTEX-14PJ2_Heart	Heart	GTEX-14PJ2
GTEX-14PJ2_Blood_Vessel	Blood_Vessel	GTEX-14PJ2
GTEX-14PJ2_Pancreas	Pancreas	GTEX-14PJ2
GTEX-14PJ2_Testis	Testis	GTEX-14PJ2
GTEX-14PJ2_Prostate	Prostate	GTEX-14PJ2
GTEX-14PJ2_Esophagus	Esophagus	GTEX-14PJ2
GTEX-14PJ3_Blood	Blood	GTEX-14PJ3
GTEX-14PJ3_Thyroid	Thyroid	GTEX-14PJ3
GTEX-14PJ3_Blood_Vessel	Blood_Vessel	GTEX-14PJ3
GTEX-14PJ3_Pancreas	Pancreas	GTEX-14PJ3
GTEX-14PJ3_Esophagus	Esophagus	GTEX-14PJ3
GTEX-14PJ3_Adipose_Tissue	Adipose_Tissue	GTEX-14PJ3
GTEX-14PJ3_Colon	Colon	GTEX-14PJ3
GTEX-14PJ3_Skin	Skin	GTEX-14PJ3
GTEX-14PJ3_Small_Intestine	Small_Intestine	GTEX-14PJ3
GTEX-14PJ3_Stomach	Stomach	GTEX-14PJ3
GTEX-14PJ3_Salivary_Gland	Salivary_Gland	GTEX-14PJ3
GTEX-14PJ3_Testis	Testis	GTEX-14PJ3
GTEX-14PJ3_Prostate	Prostate	GTEX-14PJ3
GTEX-14PJ3_Muscle	Muscle	GTEX-14PJ3
GTEX-14PJ3_Nerve	Nerve	GTEX-14PJ3
GTEX-14PJ4_Blood	Blood	GTEX-14PJ4
GTEX-14PJ4_Adipose_Tissue	Adipose_Tissue	GTEX-14PJ4
GTEX-14PJ4_Skin	Skin	GTEX-14PJ4
GTEX-14PJ4_Thyroid	Thyroid	GTEX-14PJ4
GTEX-14PJ4_Adrenal_Gland	Adrenal_Gland	GTEX-14PJ4
GTEX-14PJ4_Spleen	Spleen	GTEX-14PJ4
GTEX-14PJ4_Lung	Lung	GTEX-14PJ4
GTEX-14PJ4_Pancreas	Pancreas	GTEX-14PJ4
GTEX-14PJ4_Blood_Vessel	Blood_Vessel	GTEX-14PJ4
GTEX-14PJ4_Heart	Heart	GTEX-14PJ4
GTEX-14PJ4_Prostate	Prostate	GTEX-14PJ4
GTEX-14PJ4_Esophagus	Esophagus	GTEX-14PJ4
GTEX-14PJ4_Stomach	Stomach	GTEX-14PJ4
GTEX-14PJ4_Testis	Testis	GTEX-14PJ4
GTEX-14PJ4_Colon	Colon	GTEX-14PJ4
GTEX-14PJ4_Breast	Breast	GTEX-14PJ4
GTEX-14PJ4_Muscle	Muscle	GTEX-14PJ4
GTEX-14PJ4_Nerve	Nerve	GTEX-14PJ4
GTEX-14PJ5_Blood	Blood	GTEX-14PJ5
GTEX-14PJ5_Lung	Lung	GTEX-14PJ5
GTEX-14PJ5_Spleen	Spleen	GTEX-14PJ5
GTEX-14PJ5_Adipose_Tissue	Adipose_Tissue	GTEX-14PJ5
GTEX-14PJ5_Esophagus	Esophagus	GTEX-14PJ5
GTEX-14PJ5_Stomach	Stomach	GTEX-14PJ5
GTEX-14PJ5_Colon	Colon	GTEX-14PJ5
GTEX-14PJ5_Skin	Skin	GTEX-14PJ5
GTEX-14PJ5_Blood_Vessel	Blood_Vessel	GTEX-14PJ5
GTEX-14PJ5_Muscle	Muscle	GTEX-14PJ5
GTEX-14PJ6_Blood	Blood	GTEX-14PJ6
GTEX-14PJ6_Adrenal_Gland	Adrenal_Gland	GTEX-14PJ6
GTEX-14PJ6_Spleen	Spleen	GTEX-14PJ6
GTEX-14PJ6_Thyroid	Thyroid	GTEX-14PJ6
GTEX-14PJ6_Blood_Vessel	Blood_Vessel	GTEX-14PJ6
GTEX-14PJ6_Heart	Heart	GTEX-14PJ6
GTEX-14PJ6_Stomach	Stomach	GTEX-14PJ6
GTEX-14PJ6_Pancreas	Pancreas	GTEX-14PJ6
GTEX-14PJ6_Esophagus	Esophagus	GTEX-14PJ6
GTEX-14PJ6_Uterus	Uterus	GTEX-14PJ6
GTEX-14PJ6_Vagina	Vagina	GTEX-14PJ6
GTEX-14PJ6_Small_Intestine	Small_Intestine	GTEX-14PJ6
GTEX-14PJ6_Skin	Skin	GTEX-14PJ6
GTEX-14PJ6_Adipose_Tissue	Adipose_Tissue	GTEX-14PJ6
GTEX-14PJ6_Muscle	Muscle	GTEX-14PJ6
GTEX-14PJ6_Nerve	Nerve	GTEX-14PJ6
GTEX-14PJM_Blood	Blood	GTEX-14PJM
GTEX-14PJM_Brain	Brain	GTEX-14PJM
GTEX-14PJM_Skin	Skin	GTEX-14PJM
GTEX-14PJM_Adipose_Tissue	Adipose_Tissue	GTEX-14PJM
GTEX-14PJM_Muscle	Muscle	GTEX-14PJM
GTEX-14PJM_Blood_Vessel	Blood_Vessel	GTEX-14PJM
GTEX-14PJM_Heart	Heart	GTEX-14PJM
GTEX-14PJM_Lung	Lung	GTEX-14PJM
GTEX-14PJM_Thyroid	Thyroid	GTEX-14PJM
GTEX-14PJM_Esophagus	Esophagus	GTEX-14PJM
GTEX-14PJM_Pancreas	Pancreas	GTEX-14PJM
GTEX-14PJM_Adrenal_Gland	Adrenal_Gland	GTEX-14PJM
GTEX-14PJM_Ovary	Ovary	GTEX-14PJM
GTEX-14PJM_Colon	Colon	GTEX-14PJM
GTEX-14PJM_Uterus	Uterus	GTEX-14PJM
GTEX-14PJM_Vagina	Vagina	GTEX-14PJM
GTEX-14PJM_Pituitary	Pituitary	GTEX-14PJM
GTEX-14PJN_Blood	Blood	GTEX-14PJN
GTEX-14PJN_Esophagus	Esophagus	GTEX-14PJN
GTEX-14PJN_Adipose_Tissue	Adipose_Tissue	GTEX-14PJN
GTEX-14PJN_Small_Intestine	Small_Intestine	GTEX-14PJN
GTEX-14PJN_Pancreas	Pancreas	GTEX-14PJN
GTEX-14PJN_Testis	Testis	GTEX-14PJN
GTEX-14PJN_Salivary_Gland	Salivary_Gland	GTEX-14PJN
GTEX-14PJN_Skin	Skin	GTEX-14PJN
GTEX-14PJN_Muscle	Muscle	GTEX-14PJN
GTEX-14PJN_Blood_Vessel	Blood_Vessel	GTEX-14PJN
GTEX-14PJO_Blood	Blood	GTEX-14PJO
GTEX-14PJO_Brain	Brain	GTEX-14PJO
GTEX-14PJO_Nerve	Nerve	GTEX-14PJO
GTEX-14PJO_Muscle	Muscle	GTEX-14PJO
GTEX-14PJO_Thyroid	Thyroid	GTEX-14PJO
GTEX-14PJO_Breast	Breast	GTEX-14PJO
GTEX-14PJO_Heart	Heart	GTEX-14PJO
GTEX-14PJO_Lung	Lung	GTEX-14PJO
GTEX-14PJO_Adipose_Tissue	Adipose_Tissue	GTEX-14PJO
GTEX-14PJO_Liver	Liver	GTEX-14PJO
GTEX-14PJO_Pancreas	Pancreas	GTEX-14PJO
GTEX-14PJO_Skin	Skin	GTEX-14PJO
GTEX-14PJO_Prostate	Prostate	GTEX-14PJO
GTEX-14PK6_Blood	Blood	GTEX-14PK6
GTEX-14PK6_Adrenal_Gland	Adrenal_Gland	GTEX-14PK6
GTEX-14PK6_Skin	Skin	GTEX-14PK6
GTEX-14PK6_Lung	Lung	GTEX-14PK6
GTEX-14PK6_Thyroid	Thyroid	GTEX-14PK6
GTEX-14PK6_Spleen	Spleen	GTEX-14PK6
GTEX-14PK6_Blood_Vessel	Blood_Vessel	GTEX-14PK6
GTEX-14PK6_Heart	Heart	GTEX-14PK6
GTEX-14PK6_Adipose_Tissue	Adipose_Tissue	GTEX-14PK6
GTEX-14PK6_Pancreas	Pancreas	GTEX-14PK6
GTEX-14PK6_Esophagus	Esophagus	GTEX-14PK6
GTEX-14PK6_Small_Intestine	Small_Intestine	GTEX-14PK6
GTEX-14PK6_Colon	Colon	GTEX-14PK6
GTEX-14PK6_Muscle	Muscle	GTEX-14PK6
GTEX-14PKU_Blood	Blood	GTEX-14PKU
GTEX-14PKU_Skin	Skin	GTEX-14PKU
GTEX-14PKU_Adipose_Tissue	Adipose_Tissue	GTEX-14PKU
GTEX-14PKU_Thyroid	Thyroid	GTEX-14PKU
GTEX-14PKU_Breast	Breast	GTEX-14PKU
GTEX-14PKU_Spleen	Spleen	GTEX-14PKU
GTEX-14PKU_Pancreas	Pancreas	GTEX-14PKU
GTEX-14PKU_Esophagus	Esophagus	GTEX-14PKU
GTEX-14PKU_Stomach	Stomach	GTEX-14PKU
GTEX-14PKU_Ovary	Ovary	GTEX-14PKU
GTEX-14PKU_Vagina	Vagina	GTEX-14PKU
GTEX-14PKU_Small_Intestine	Small_Intestine	GTEX-14PKU
GTEX-14PKU_Blood_Vessel	Blood_Vessel	GTEX-14PKU
GTEX-14PKV_Blood	Blood	GTEX-14PKV
GTEX-14PKV_Skin	Skin	GTEX-14PKV
GTEX-14PKV_Thyroid	Thyroid	GTEX-14PKV
GTEX-14PKV_Adrenal_Gland	Adrenal_Gland	GTEX-14PKV
GTEX-14PKV_Pancreas	Pancreas	GTEX-14PKV
GTEX-14PKV_Ovary	Ovary	GTEX-14PKV
GTEX-14PKV_Uterus	Uterus	GTEX-14PKV
GTEX-14PKV_Esophagus	Esophagus	GTEX-14PKV
GTEX-14PKV_Stomach	Stomach	GTEX-14PKV
GTEX-14PKV_Colon	Colon	GTEX-14PKV
GTEX-14PKV_Small_Intestine	Small_Intestine	GTEX-14PKV
GTEX-14PN3_Blood	Blood	GTEX-14PN3
GTEX-14PN3_Skin	Skin	GTEX-14PN3
GTEX-14PN3_Pancreas	Pancreas	GTEX-14PN3
GTEX-14PN3_Spleen	Spleen	GTEX-14PN3
GTEX-14PN3_Adipose_Tissue	Adipose_Tissue	GTEX-14PN3
GTEX-14PN3_Blood_Vessel	Blood_Vessel	GTEX-14PN3
GTEX-14PN3_Heart	Heart	GTEX-14PN3
GTEX-14PN3_Thyroid	Thyroid	GTEX-14PN3
GTEX-14PN3_Esophagus	Esophagus	GTEX-14PN3
GTEX-14PN3_Stomach	Stomach	GTEX-14PN3
GTEX-14PN3_Adrenal_Gland	Adrenal_Gland	GTEX-14PN3
GTEX-14PN3_Ovary	Ovary	GTEX-14PN3
GTEX-14PN3_Vagina	Vagina	GTEX-14PN3
GTEX-14PN3_Colon	Colon	GTEX-14PN3
GTEX-14PN3_Small_Intestine	Small_Intestine	GTEX-14PN3
GTEX-14PN3_Nerve	Nerve	GTEX-14PN3
GTEX-14PN4_Blood	Blood	GTEX-14PN4
GTEX-14PN4_Skin	Skin	GTEX-14PN4
GTEX-14PN4_Brain	Brain	GTEX-14PN4
GTEX-14PN4_Muscle	Muscle	GTEX-14PN4
GTEX-14PN4_Blood_Vessel	Blood_Vessel	GTEX-14PN4
GTEX-14PN4_Breast	Breast	GTEX-14PN4
GTEX-14PN4_Heart	Heart	GTEX-14PN4
GTEX-14PN4_Adipose_Tissue	Adipose_Tissue	GTEX-14PN4
GTEX-14PN4_Thyroid	Thyroid	GTEX-14PN4
GTEX-14PN4_Pancreas	Pancreas	GTEX-14PN4
GTEX-14PN4_Salivary_Gland	Salivary_Gland	GTEX-14PN4
GTEX-14PN4_Pituitary	Pituitary	GTEX-14PN4
GTEX-14PQA_Blood	Blood	GTEX-14PQA
GTEX-14PQA_Skin	Skin	GTEX-14PQA
GTEX-14PQA_Brain	Brain	GTEX-14PQA
GTEX-14PQA_Muscle	Muscle	GTEX-14PQA
GTEX-14PQA_Lung	Lung	GTEX-14PQA
GTEX-14PQA_Thyroid	Thyroid	GTEX-14PQA
GTEX-14PQA_Pituitary	Pituitary	GTEX-14PQA
GTEX-14XAO_Blood	Blood	GTEX-14XAO
GTEX-14XAO_Skin	Skin	GTEX-14XAO
GTEX-14XAO_Liver	Liver	GTEX-14XAO
GTEX-14XAO_Adrenal_Gland	Adrenal_Gland	GTEX-14XAO
GTEX-14XAO_Thyroid	Thyroid	GTEX-14XAO
GTEX-14XAO_Lung	Lung	GTEX-14XAO
GTEX-14XAO_Heart	Heart	GTEX-14XAO
GTEX-14XAO_Blood_Vessel	Blood_Vessel	GTEX-14XAO
GTEX-14XAO_Esophagus	Esophagus	GTEX-14XAO
GTEX-14XAO_Small_Intestine	Small_Intestine	GTEX-14XAO
GTEX-14XAO_Colon	Colon	GTEX-14XAO
GTEX-14XAO_Muscle	Muscle	GTEX-14XAO
GTEX-15CHC_Blood	Blood	GTEX-15CHC
GTEX-15CHC_Skin	Skin	GTEX-15CHC
GTEX-15CHC_Thyroid	Thyroid	GTEX-15CHC
GTEX-15CHC_Lung	Lung	GTEX-15CHC
GTEX-15CHC_Heart	Heart	GTEX-15CHC
GTEX-15CHC_Blood_Vessel	Blood_Vessel	GTEX-15CHC
GTEX-15CHC_Spleen	Spleen	GTEX-15CHC
GTEX-15CHC_Adipose_Tissue	Adipose_Tissue	GTEX-15CHC
GTEX-15CHC_Salivary_Gland	Salivary_Gland	GTEX-15CHC
GTEX-15CHC_Esophagus	Esophagus	GTEX-15CHC
GTEX-15CHC_Colon	Colon	GTEX-15CHC
GTEX-15CHC_Uterus	Uterus	GTEX-15CHC
GTEX-15CHC_Muscle	Muscle	GTEX-15CHC
GTEX-15CHC_Nerve	Nerve	GTEX-15CHC
GTEX-15CHQ_Blood	Blood	GTEX-15CHQ
GTEX-15CHQ_Skin	Skin	GTEX-15CHQ
GTEX-15CHQ_Brain	Brain	GTEX-15CHQ
GTEX-15CHQ_Adipose_Tissue	Adipose_Tissue	GTEX-15CHQ
GTEX-15CHQ_Blood_Vessel	Blood_Vessel	GTEX-15CHQ
GTEX-15CHQ_Muscle	Muscle	GTEX-15CHQ
GTEX-15CHQ_Thyroid	Thyroid	GTEX-15CHQ
GTEX-15CHQ_Spleen	Spleen	GTEX-15CHQ
GTEX-15CHQ_Heart	Heart	GTEX-15CHQ
GTEX-15CHQ_Esophagus	Esophagus	GTEX-15CHQ
GTEX-15CHQ_Colon	Colon	GTEX-15CHQ
GTEX-15CHQ_Pituitary	Pituitary	GTEX-15CHQ
GTEX-15CHR_Blood	Blood	GTEX-15CHR
GTEX-15CHR_Skin	Skin	GTEX-15CHR
GTEX-15CHR_Blood_Vessel	Blood_Vessel	GTEX-15CHR
GTEX-15CHR_Heart	Heart	GTEX-15CHR
GTEX-15CHR_Adrenal_Gland	Adrenal_Gland	GTEX-15CHR
GTEX-15CHR_Lung	Lung	GTEX-15CHR
GTEX-15CHR_Esophagus	Esophagus	GTEX-15CHR
GTEX-15CHR_Prostate	Prostate	GTEX-15CHR
GTEX-15CHR_Stomach	Stomach	GTEX-15CHR
GTEX-15CHR_Colon	Colon	GTEX-15CHR
GTEX-15CHR_Thyroid	Thyroid	GTEX-15CHR
GTEX-15CHR_Pancreas	Pancreas	GTEX-15CHR
GTEX-15CHR_Muscle	Muscle	GTEX-15CHR
GTEX-15D1Q_Blood	Blood	GTEX-15D1Q
GTEX-15D1Q_Skin	Skin	GTEX-15D1Q
GTEX-15D1Q_Heart	Heart	GTEX-15D1Q
GTEX-15D1Q_Lung	Lung	GTEX-15D1Q
GTEX-15D1Q_Thyroid	Thyroid	GTEX-15D1Q
GTEX-15D1Q_Blood_Vessel	Blood_Vessel	GTEX-15D1Q
GTEX-15D1Q_Adipose_Tissue	Adipose_Tissue	GTEX-15D1Q
GTEX-15D1Q_Esophagus	Esophagus	GTEX-15D1Q
GTEX-15D79_Blood	Blood	GTEX-15D79
GTEX-15D79_Skin	Skin	GTEX-15D79
GTEX-15D79_Blood_Vessel	Blood_Vessel	GTEX-15D79
GTEX-15D79_Muscle	Muscle	GTEX-15D79
GTEX-15D79_Pituitary	Pituitary	GTEX-15D79
GTEX-15DCD_Blood	Blood	GTEX-15DCD
GTEX-15DCD_Skin	Skin	GTEX-15DCD
GTEX-15DCD_Brain	Brain	GTEX-15DCD
GTEX-15DCD_Adipose_Tissue	Adipose_Tissue	GTEX-15DCD
GTEX-15DCD_Muscle	Muscle	GTEX-15DCD
GTEX-15DCD_Esophagus	Esophagus	GTEX-15DCD
GTEX-15DCD_Pituitary	Pituitary	GTEX-15DCD
GTEX-15DCE_Blood	Blood	GTEX-15DCE
GTEX-15DCE_Skin	Skin	GTEX-15DCE
GTEX-15DCE_Heart	Heart	GTEX-15DCE
GTEX-15DCE_Esophagus	Esophagus	GTEX-15DCE
GTEX-15DCE_Stomach	Stomach	GTEX-15DCE
GTEX-15DCE_Colon	Colon	GTEX-15DCE
GTEX-15DDE_Skin	Skin	GTEX-15DDE
GTEX-15DDE_Brain	Brain	GTEX-15DDE
GTEX-15DDE_Adipose_Tissue	Adipose_Tissue	GTEX-15DDE
GTEX-15DDE_Nerve	Nerve	GTEX-15DDE
GTEX-15DDE_Blood_Vessel	Blood_Vessel	GTEX-15DDE
GTEX-15DDE_Muscle	Muscle	GTEX-15DDE
GTEX-15DDE_Thyroid	Thyroid	GTEX-15DDE
GTEX-15DDE_Heart	Heart	GTEX-15DDE
GTEX-15DDE_Ovary	Ovary	GTEX-15DDE
GTEX-15DDE_Pituitary	Pituitary	GTEX-15DDE
GTEX-15DYW_Blood	Blood	GTEX-15DYW
GTEX-15DYW_Skin	Skin	GTEX-15DYW
GTEX-15DYW_Brain	Brain	GTEX-15DYW
GTEX-15DYW_Nerve	Nerve	GTEX-15DYW
GTEX-15DYW_Heart	Heart	GTEX-15DYW
GTEX-15DYW_Blood_Vessel	Blood_Vessel	GTEX-15DYW
GTEX-15DYW_Liver	Liver	GTEX-15DYW
GTEX-15DYW_Spleen	Spleen	GTEX-15DYW
GTEX-15DYW_Adipose_Tissue	Adipose_Tissue	GTEX-15DYW
GTEX-15DYW_Pancreas	Pancreas	GTEX-15DYW
GTEX-15DYW_Esophagus	Esophagus	GTEX-15DYW
GTEX-15DYW_Adrenal_Gland	Adrenal_Gland	GTEX-15DYW
GTEX-15DYW_Colon	Colon	GTEX-15DYW
GTEX-15DYW_Ovary	Ovary	GTEX-15DYW
GTEX-15DYW_Vagina	Vagina	GTEX-15DYW
GTEX-15DZA_Blood	Blood	GTEX-15DZA
GTEX-15DZA_Skin	Skin	GTEX-15DZA
GTEX-15DZA_Spleen	Spleen	GTEX-15DZA
GTEX-15DZA_Thyroid	Thyroid	GTEX-15DZA
GTEX-15DZA_Esophagus	Esophagus	GTEX-15DZA
GTEX-15DZA_Adipose_Tissue	Adipose_Tissue	GTEX-15DZA
GTEX-15DZA_Small_Intestine	Small_Intestine	GTEX-15DZA
GTEX-15DZA_Colon	Colon	GTEX-15DZA
GTEX-15DZA_Stomach	Stomach	GTEX-15DZA
GTEX-15DZA_Blood_Vessel	Blood_Vessel	GTEX-15DZA
GTEX-15DZA_Uterus	Uterus	GTEX-15DZA
GTEX-15DZA_Muscle	Muscle	GTEX-15DZA
GTEX-15EO6_Blood	Blood	GTEX-15EO6
GTEX-15EO6_Skin	Skin	GTEX-15EO6
GTEX-15EO6_Brain	Brain	GTEX-15EO6
GTEX-15EO6_Thyroid	Thyroid	GTEX-15EO6
GTEX-15EO6_Esophagus	Esophagus	GTEX-15EO6
GTEX-15EO6_Colon	Colon	GTEX-15EO6
GTEX-15EO6_Nerve	Nerve	GTEX-15EO6
GTEX-15EO6_Muscle	Muscle	GTEX-15EO6
GTEX-15EO6_Pituitary	Pituitary	GTEX-15EO6
GTEX-15EOM_Skin	Skin	GTEX-15EOM
GTEX-15EOM_Blood_Vessel	Blood_Vessel	GTEX-15EOM
GTEX-15EOM_Ovary	Ovary	GTEX-15EOM
GTEX-15EOM_Adipose_Tissue	Adipose_Tissue	GTEX-15EOM
GTEX-15EOM_Heart	Heart	GTEX-15EOM
GTEX-15EOM_Lung	Lung	GTEX-15EOM
GTEX-15EOM_Esophagus	Esophagus	GTEX-15EOM
GTEX-15EOM_Breast	Breast	GTEX-15EOM
GTEX-15ER7_Skin	Skin	GTEX-15ER7
GTEX-15ER7_Brain	Brain	GTEX-15ER7
GTEX-15ER7_Nerve	Nerve	GTEX-15ER7
GTEX-15ER7_Muscle	Muscle	GTEX-15ER7
GTEX-15ER7_Adipose_Tissue	Adipose_Tissue	GTEX-15ER7
GTEX-15ER7_Thyroid	Thyroid	GTEX-15ER7
GTEX-15ER7_Heart	Heart	GTEX-15ER7
GTEX-15ER7_Lung	Lung	GTEX-15ER7
GTEX-15ER7_Adrenal_Gland	Adrenal_Gland	GTEX-15ER7
GTEX-15ER7_Pancreas	Pancreas	GTEX-15ER7
GTEX-15ER7_Blood_Vessel	Blood_Vessel	GTEX-15ER7
GTEX-15ER7_Spleen	Spleen	GTEX-15ER7
GTEX-15ER7_Breast	Breast	GTEX-15ER7
GTEX-15ER7_Liver	Liver	GTEX-15ER7
GTEX-15ER7_Esophagus	Esophagus	GTEX-15ER7
GTEX-15ER7_Ovary	Ovary	GTEX-15ER7
GTEX-15ER7_Uterus	Uterus	GTEX-15ER7
GTEX-15ER7_Vagina	Vagina	GTEX-15ER7
GTEX-15ER7_Colon	Colon	GTEX-15ER7
GTEX-15ER7_Pituitary	Pituitary	GTEX-15ER7
GTEX-15ETS_Blood	Blood	GTEX-15ETS
GTEX-15ETS_Skin	Skin	GTEX-15ETS
GTEX-15ETS_Muscle	Muscle	GTEX-15ETS
GTEX-15ETS_Adipose_Tissue	Adipose_Tissue	GTEX-15ETS
GTEX-15ETS_Thyroid	Thyroid	GTEX-15ETS
GTEX-15ETS_Breast	Breast	GTEX-15ETS
GTEX-15ETS_Blood_Vessel	Blood_Vessel	GTEX-15ETS
GTEX-15ETS_Uterus	Uterus	GTEX-15ETS
GTEX-15ETS_Esophagus	Esophagus	GTEX-15ETS
GTEX-15ETS_Colon	Colon	GTEX-15ETS
GTEX-15ETS_Spleen	Spleen	GTEX-15ETS
GTEX-15EU6_Blood	Blood	GTEX-15EU6
GTEX-15EU6_Skin	Skin	GTEX-15EU6
GTEX-15EU6_Adrenal_Gland	Adrenal_Gland	GTEX-15EU6
GTEX-15EU6_Blood_Vessel	Blood_Vessel	GTEX-15EU6
GTEX-15EU6_Pancreas	Pancreas	GTEX-15EU6
GTEX-15EU6_Lung	Lung	GTEX-15EU6
GTEX-15EU6_Heart	Heart	GTEX-15EU6
GTEX-15EU6_Thyroid	Thyroid	GTEX-15EU6
GTEX-15EU6_Esophagus	Esophagus	GTEX-15EU6
GTEX-15EU6_Adipose_Tissue	Adipose_Tissue	GTEX-15EU6
GTEX-15EU6_Small_Intestine	Small_Intestine	GTEX-15EU6
GTEX-15EU6_Stomach	Stomach	GTEX-15EU6
GTEX-15EU6_Salivary_Gland	Salivary_Gland	GTEX-15EU6
GTEX-15F5U_Skin	Skin	GTEX-15F5U
GTEX-15F5U_Spleen	Spleen	GTEX-15F5U
GTEX-15F5U_Blood_Vessel	Blood_Vessel	GTEX-15F5U
GTEX-15F5U_Colon	Colon	GTEX-15F5U
GTEX-15F5U_Muscle	Muscle	GTEX-15F5U
GTEX-15F5U_Nerve	Nerve	GTEX-15F5U
GTEX-15F5U_Esophagus	Esophagus	GTEX-15F5U
GTEX-15FZZ_Skin	Skin	GTEX-15FZZ
GTEX-15FZZ_Thyroid	Thyroid	GTEX-15FZZ
GTEX-15FZZ_Lung	Lung	GTEX-15FZZ
GTEX-15FZZ_Blood_Vessel	Blood_Vessel	GTEX-15FZZ
